scene,operator,clipping,contrast_loss,entropy,DR
Peck Lake,gamma,0.8711674809455872,0.5289305448532104,1.8380650281906128,2.5269410610198975
Peppermill,reinhard,0.03064197488129139,0.1943458914756775,7.104394912719727,3.458711862564087
Peppermill,drago,0.008381354622542858,0.10966137051582336,5.057143211364746,3.458711862564087
Peppermill,filmic,0.0010345428017899394,0.11096146702766418,5.946460723876953,3.458711862564087
Peppermill,gamma,0.10199995338916779,0.35001635551452637,7.499789714813232,3.458711862564087
Petroglyphs,reinhard,0.2792552411556244,0.3261798620223999,6.791956901550293,1.9935932159423828
Petroglyphs,drago,0.020599454641342163,0.19836373627185822,7.226562023162842,1.9935932159423828
Petroglyphs,filmic,6.8732324507436715e-06,0.226215660572052,7.37986421585083,1.9935932159423828
Petroglyphs,gamma,0.8486896753311157,0.39129358530044556,2.161034107208252,1.9935932159423828
RIT Tiger,reinhard,0.16760072112083435,0.39905375242233276,6.994678497314453,2.110434055328369
RIT Tiger,drago,0.03491874411702156,0.22763276100158691,6.8783111572265625,2.110434055328369
RIT Tiger,filmic,2.156308198664192e-07,0.24979782104492188,6.917640686035156,2.110434055328369
RIT Tiger,gamma,0.649689793586731,0.5166525840759277,3.79392671585083,2.110434055328369
Redwood Sunset,reinhard,0.1744612604379654,0.5657979249954224,7.060145854949951,2.8224267959594727
Redwood Sunset,drago,0.014937340281903744,0.3473910987377167,6.870547771453857,2.8224267959594727
Redwood Sunset,filmic,1.6037542081903666e-05,0.4003552198410034,7.28443717956543,2.8224267959594727
Redwood Sunset,gamma,0.7143921256065369,0.6815803050994873,3.1107170581817627,2.8224267959594727
Road's End Fire Damage,reinhard,0.05546151474118233,0.2429816722869873,7.7045392990112305,2.7888224124908447
Road's End Fire Damage,drago,0.0004325823683757335,0.13480854034423828,6.708682060241699,2.7888224124908447
Road's End Fire Damage,filmic,2.964923737636127e-07,0.13706177473068237,7.216957092285156,2.7888224124908447
Road's End Fire Damage,gamma,0.4130936563014984,0.36717987060546875,5.977284908294678,2.7888224124908447
Round Barn Inside,reinhard,0.0038887939881533384,0.03077906370162964,3.954441785812378,3.129415988922119
Round Barn Inside,drago,0.003785237204283476,0.015469968318939209,3.1482627391815186,3.129415988922119
Round Barn Inside,filmic,0.0026313159614801407,0.011979669332504272,2.284391164779663,3.129415988922119
Round Barn Inside,gamma,0.010434752330183983,0.21902725100517273,5.915419101715088,3.129415988922119
Round Stone Barn,reinhard,0.2133432775735855,0.49751219153404236,5.795243740081787,2.6799235343933105
Round Stone Barn,drago,0.02690989151597023,0.3267894387245178,7.422226905822754,2.6799235343933105
Round Stone Barn,filmic,3.207508370905998e-06,0.38451772928237915,6.969208240509033,2.6799235343933105
Round Stone Barn,gamma,0.8954802751541138,0.5785669684410095,1.5286428928375244,2.6799235343933105
Route 66 Museum,reinhard,0.07173657417297363,0.18342143297195435,7.007319450378418,1.9129763841629028
Route 66 Museum,drago,0.0006803422002121806,0.10291628539562225,6.466317176818848,1.9129763841629028
Route 66 Museum,filmic,6.382672290783376e-05,0.10277403891086578,7.001141548156738,1.9129763841629028
Route 66 Museum,gamma,0.7632046937942505,0.2594073414802551,3.1692378520965576,1.9129763841629028
Sequoia Remains,reinhard,0.22523820400238037,0.48980456590652466,7.321538925170898,2.746483564376831
Sequoia Remains,drago,0.02703072503209114,0.30687767267227173,7.432611465454102,2.746483564376831
Sequoia Remains,filmic,8.01607602625154e-05,0.3537248969078064,7.6733551025390625,2.746483564376831
Sequoia Remains,gamma,0.8124374151229858,0.5802786946296692,2.635357618331909,2.746483564376831
Smoky Tunnel,reinhard,0.04783384129405022,0.23908641934394836,7.689839839935303,2.714081048965454
Smoky Tunnel,drago,0.00034112794674001634,0.12746548652648926,6.534616470336914,2.714081048965454
Smoky Tunnel,filmic,7.924432429717854e-05,0.12523117661476135,7.055777549743652,2.714081048965454
Smoky Tunnel,gamma,0.3350871205329895,0.4164329767227173,6.476082801818848,2.714081048965454
South Branch Kings River,reinhard,0.03404964134097099,0.21802517771720886,7.457308769226074,2.317800760269165
South Branch Kings River,drago,3.398880653548986e-05,0.11983633041381836,6.031061172485352,2.317800760269165
South Branch Kings River,filmic,0.0,0.11964783072471619,6.653355121612549,2.317800760269165
South Branch Kings River,gamma,0.2789209485054016,0.32595157623291016,6.321226119995117,2.317800760269165
Sunset Point (1),reinhard,0.2693140208721161,0.32644301652908325,6.237377166748047,2.0839719772338867
Sunset Point (1),drago,0.03773932904005051,0.20061834156513214,6.860077857971191,2.0839719772338867
Sunset Point (1),filmic,2.4258466169158055e-07,0.22258733212947845,6.765953540802002,2.0839719772338867
Sunset Point (1),gamma,0.8857603073120117,0.40580517053604126,1.7378792762756348,2.0839719772338867
Sunset Point (2),reinhard,0.32464098930358887,0.43316948413848877,6.5204644203186035,2.2256481647491455
Sunset Point (2),drago,0.039712052792310715,0.2895764112472534,7.293892860412598,2.2256481647491455
Sunset Point (2),filmic,1.994585090869805e-06,0.34379446506500244,7.131400108337402,2.2256481647491455
Sunset Point (2),gamma,0.9652836322784424,0.4923047423362732,0.614616870880127,2.2256481647491455
Taughannock Falls,reinhard,0.042702097445726395,0.19336947798728943,6.795008659362793,2.0668888092041016
Taughannock Falls,drago,0.04237838461995125,0.10540890693664551,6.500422477722168,2.0668888092041016
Taughannock Falls,filmic,0.0,0.09676119685173035,5.852190971374512,2.0668888092041016
Taughannock Falls,gamma,0.16470696032047272,0.3263387382030487,6.728096008300781,2.0668888092041016
The Grotto,reinhard,0.18710488080978394,0.319896936416626,6.839961051940918,1.9845386743545532
The Grotto,drago,0.003113735932856798,0.19721300899982452,7.1262311935424805,1.9845386743545532
The Grotto,filmic,1.886769638304031e-07,0.22753015160560608,7.3660407066345215,1.9845386743545532
The Grotto,gamma,0.8549721837043762,0.38994407653808594,2.2518038749694824,1.9845386743545532
The Narrows (1),reinhard,0.1805369108915329,0.5121698975563049,7.362946510314941,3.0216732025146484
The Narrows (1),drago,0.04319775477051735,0.33813703060150146,6.8509345054626465,3.0216732025146484
The Narrows (1),filmic,0.0008236827561631799,0.3789750337600708,7.378487586975098,3.0216732025146484
The Narrows (1),gamma,0.683932363986969,0.5950251221656799,3.9159274101257324,3.0216732025146484
The Narrows (2),reinhard,0.249051034450531,0.32584264874458313,6.966207504272461,2.514126777648926
The Narrows (2),drago,0.02191164903342724,0.19206225872039795,6.974675178527832,2.514126777648926
The Narrows (2),filmic,5.905589205212891e-05,0.21034716069698334,7.470433235168457,2.514126777648926
The Narrows (2),gamma,0.7417408227920532,0.3885977864265442,3.6226229667663574,2.514126777648926
The Narrows (3),reinhard,0.31740623712539673,0.44683077931404114,6.695552349090576,2.8740899562835693
The Narrows (3),drago,0.02873046137392521,0.30296045541763306,7.0718183517456055,2.8740899562835693
The Narrows (3),filmic,2.4258466169158055e-07,0.35594791173934937,7.452696323394775,2.8740899562835693
The Narrows (3),gamma,0.9269827604293823,0.49957796931266785,1.148982048034668,2.8740899562835693
Tunnel View (1),reinhard,0.07664349675178528,0.3685077726840973,7.183344841003418,2.050790786743164
Tunnel View (1),drago,0.00919878389686346,0.2291238009929657,7.103309631347656,2.050790786743164
Tunnel View (1),filmic,2.69538524833024e-08,0.2625473737716675,7.263399124145508,2.050790786743164
Tunnel View (1),gamma,0.7387604713439941,0.45514556765556335,3.194122791290283,2.050790786743164
Tunnel View (2),reinhard,0.1460462212562561,0.39695116877555847,6.400136470794678,1.7710950374603271
Tunnel View (2),drago,0.014274545013904572,0.2578551173210144,7.054295539855957,1.7710950374603271
Tunnel View (2),filmic,0.0,0.310621440410614,6.931171417236328,1.7710950374603271
Tunnel View (2),gamma,0.9654940962791443,0.4586319327354431,0.5588496327400208,1.7710950374603271
Tupper Lake (1),reinhard,0.2997955083847046,0.19161108136177063,4.426525115966797,0.9205812811851501
Tupper Lake (1),drago,0.0016146705020219088,0.141414076089859,6.409626483917236,0.9205812811851501
Tupper Lake (1),filmic,0.0,0.17965282499790192,5.12437629699707,0.9205812811851501
Tupper Lake (1),gamma,1.0,0.20314083993434906,1.0165100761128087e-08,0.9205812811851501
Tupper Lake (2),reinhard,0.3180874288082123,0.21393191814422607,4.488330364227295,1.2182836532592773
Tupper Lake (2),drago,0.05797272175550461,0.15276198089122772,6.434553623199463,1.2182836532592773
Tupper Lake (2),filmic,0.0,0.19241201877593994,5.485576629638672,1.2182836532592773
Tupper Lake (2),gamma,0.9999995827674866,0.2308986634016037,1.1320015801175032e-05,1.2182836532592773
UR Chapel (1),reinhard,0.009620126336812973,0.09306448698043823,5.454648971557617,3.421416759490967
UR Chapel (1),drago,0.0042741261422634125,0.05029940605163574,3.385091543197632,3.421416759490967
UR Chapel (1),filmic,0.002083748346194625,0.051186203956604004,3.846099853515625,3.421416759490967
UR Chapel (1),gamma,0.018714571371674538,0.24260088801383972,6.552215576171875,3.421416759490967
UR Chapel (2),reinhard,0.0071027446538209915,0.04736518859863281,5.0541090965271,2.931187868118286
UR Chapel (2),drago,0.004415121860802174,0.02334451675415039,3.9056625366210938,2.931187868118286
UR Chapel (2),filmic,0.001995636383071542,0.020185530185699463,3.4288198947906494,2.931187868118286
UR Chapel (2),gamma,0.0131437499076128,0.22799324989318848,6.504008769989014,2.931187868118286
Upheaval Dome,reinhard,0.3518989384174347,0.3082059323787689,5.75880241394043,1.4019304513931274
Upheaval Dome,drago,0.13825377821922302,0.21963387727737427,7.132240295410156,1.4019304513931274
Upheaval Dome,filmic,0.0,0.26034775376319885,6.62710428237915,1.4019304513931274
Upheaval Dome,gamma,0.9977943301200867,0.3527429401874542,0.04010027274489403,1.4019304513931274
Waffle House,reinhard,0.015141785144805908,0.1291099190711975,5.368464946746826,3.790489435195923
Waffle House,drago,0.0020715382415801287,0.06594717502593994,3.470130443572998,3.790489435195923
Waffle House,filmic,0.0011793657904490829,0.059985220432281494,3.9268546104431152,3.790489435195923
Waffle House,gamma,0.05469823628664017,0.38234204053878784,6.740266799926758,3.790489435195923
Wall Drug,reinhard,0.10804662108421326,0.3331223428249359,7.517511367797852,2.896380662918091
Wall Drug,drago,4.781613461091183e-05,0.18715745210647583,6.43087911605835,2.896380662918091
Wall Drug,filmic,1.1482341506052762e-05,0.19189947843551636,7.057444095611572,2.896380662918091
Wall Drug,gamma,0.4787212312221527,0.537609338760376,5.2282395362854,2.896380662918091
West Branch Ausable (1),reinhard,0.11557622998952866,0.5260202288627625,7.458731651306152,2.6238138675689697
West Branch Ausable (1),drago,0.0797935351729393,0.3174528479576111,6.7617597579956055,2.6238138675689697
West Branch Ausable (1),filmic,5.1481856644386426e-06,0.35326051712036133,7.0797319412231445,2.6238138675689697
West Branch Ausable (1),gamma,0.45461252331733704,0.6472275853157043,5.18906307220459,2.6238138675689697
West Branch Ausable (2),reinhard,0.10428019613027573,0.49907398223876953,7.121207237243652,2.656618356704712
West Branch Ausable (2),drago,0.08278951048851013,0.29932713508605957,6.406402587890625,2.656618356704712
West Branch Ausable (2),filmic,3.288369953224901e-06,0.3273361027240753,6.720823287963867,2.656618356704712
West Branch Ausable (2),gamma,0.3854999244213104,0.6299822330474854,5.6459574699401855,2.656618356704712
Willy Desk,reinhard,0.23428550362586975,0.560124933719635,6.980933666229248,3.3564932346343994
Willy Desk,drago,0.01915796287357807,0.3585929870605469,6.86097526550293,3.3564932346343994
Willy Desk,filmic,2.0215389668010175e-05,0.40729838609695435,7.498243808746338,3.3564932346343994
Willy Desk,gamma,0.7614037394523621,0.664600133895874,3.0167951583862305,3.3564932346343994
Willy Sentinel,reinhard,0.3634074032306671,0.7170190215110779,6.021983623504639,2.9694929122924805
Willy Sentinel,drago,0.06818437576293945,0.5452901721000671,7.326444149017334,2.9694929122924805
Willy Sentinel,filmic,0.003432600060477853,0.6588616371154785,6.071394443511963,2.9694929122924805
Willy Sentinel,gamma,0.9966885447502136,0.7487549781799316,0.11044029146432877,2.9694929122924805
Yosemite Falls,reinhard,0.07104221731424332,0.24278607964515686,7.635867118835449,2.9629480838775635
Yosemite Falls,drago,0.0018331854371353984,0.12837979197502136,6.637845993041992,2.9629480838775635
Yosemite Falls,filmic,5.66030905702064e-07,0.12688729166984558,7.098650932312012,2.9629480838775635
Yosemite Falls,gamma,0.38579463958740234,0.3817939758300781,6.020249366760254,2.9629480838775635
Zentrum,reinhard,0.001941809430718422,0.06172686815261841,3.402121067047119,3.389103412628174
Zentrum,drago,0.00013735683751292527,0.029298365116119385,1.9099119901657104,3.389103412628174
Zentrum,filmic,2.3908067305455916e-05,0.0213051438331604,2.0208287239074707,3.389103412628174
Zentrum,gamma,0.0195327028632164,0.36837533116340637,5.615778923034668,3.389103412628174
